output_id,median_diff,distance_ratio,result,amount,product_category
1027,0.23,1081.4983870097567,True,4739.638387009757,{luxury_good}
1028,2.42,3329.3599577236746,True,328.7800422763258,{other}
1029,4.26,94.3153556750458,False,3563.8246443249545,{electronics}
1030,1.35,2198.995901147885,False,1459.1440988521153,{hostel}
1031,0.62,1769.7665356394884,True,1888.373464360512,{gift_cards}
1032,0.13,8080.684812115293,False,11738.824812115294,{electronics}
1033,0.52,2690.419241163768,True,967.7207588362322,{electronics}
1034,0.05,1914.9953899873617,True,5573.135389987362,{gambling}
1035,0.77,678.2582763440291,,2979.881723655971,{gambling}
1036,20.15,94.32390046582441,True,3752.4639004658247,{gambling}
1037,0.64,4831.115259401643,True,8489.255259401643,{other}
1038,0.38,4222.061179950401,True,7880.201179950402,{electronics}
1039,2.41,4122.710497586142,True,7780.850497586142,{hostel}
1040,1.11,3090.333619942637,False,567.8063800573631,{electronics}
1041,0.73,2182.112227563367,False,1968.967772436633,{other}
1042,3.31,3989.917839761185,False,161.16216023881506,{food}
1043,2.82,5656.478464142036,True,9807.558464142036,{gambling}
1044,2.87,15306.32130495599,False,19457.40130495599,{gift_cards}
1045,1.16,8032.15121311053,False,12183.23121311053,{dining}
1046,0.56,1048.620459095799,True,3102.459540904201,{electronics}
1047,5.55,6310.09079401228,False,10461.17079401228,{other}
1048,3.46,3855.6383945949783,True,295.44160540502185,{other}
1049,13.16,7482.573946147004,False,11633.653946147004,{food}
1050,3.74,1710.587540303538,False,5861.667540303538,{luxury_good}
1051,0.42,3536.521924560966,True,614.558075439034,{gift_cards}
1052,0.08,1291.4538725416883,False,2859.6261274583117,{hostel}
1053,0.9,4397.563293762802,False,8548.643293762801,{dining}
1054,2.03,3812.5032359735187,False,338.57676402648104,{other}
1055,0.38,92.13604092082915,False,4243.216040920829,{other}
1056,1.99,3158.9236698319373,True,7310.003669831937,{cash_advance}
1057,0.17,3221.937195940798,False,929.1428040592018,{other}
1058,0.95,1168.4838238711945,True,2982.5961761288054,{gift_cards}
1059,0.0,881.0061190448232,True,5032.086119044823,{hostel}
1060,4.48,328.93128030705975,False,3822.14871969294,{other}
1061,0.15,0.0014625198009525775,False,4151.078537480199,{other}
1062,1.13,1746.2680141260407,True,5897.348014126041,{luxury_good}
1063,2.12,609.5773098658201,False,4760.65730986582,{electronics}
1064,20.92,559.6875770265406,True,4710.7675770265405,{luxury_good}
1065,0.79,3562.002482567152,True,589.0775174328478,{gift_cards}
1066,0.55,1129.9852360369823,False,3021.0947639630176,{food}
1067,1.78,274.6738167565077,False,3214.3461832434923,{electronics}
1068,2.06,275.75753597866105,False,3213.262464021339,{other}
1069,3.02,16298.73829554347,False,19787.75829554347,{electronics}
1070,2.19,3153.774120336128,False,335.2458796638722,{other}
1071,4.56,0.0012292837641325605,True,3489.021229283764,{electronics}
1072,3.68,6296.2919807890485,False,9785.311980789049,{luxury_good}
1073,0.03,7469.164288233636,False,10958.184288233637,{gambling}
1074,0.94,1459.9550014595466,True,4948.975001459547,{luxury_good}
1075,0.05,371.7685609202331,True,3117.251439079767,{electronics}
1076,2.39,15556.024942225722,False,19045.044942225722,{other}
1077,1.7,3257.110858355805,True,231.909141644195,{cash_advance}
1078,0.51,4578.061159480452,False,8067.081159480453,{luxury_good}
1079,1.07,95.42124416540219,False,3584.441244165402,{food}
1080,0.12,3283.3351633578372,False,205.68483664216265,{other}
1081,0.4,2801.40648117301,True,6290.42648117301,{other}
1082,0.31,612.619135318093,,2876.400864681907,{gambling}
1083,6.08,2138.778147821741,False,1350.241852178259,{gift_cards}
1084,0.35,2420.0603568928914,True,5909.080356892891,{gambling}
1085,0.01,4683.587890453486,True,8172.607890453485,{food}
1086,7.33,18480.14346715955,,21969.16346715955,{other}
1087,0.09,2753.239220609714,False,735.7807793902859,{other}
1088,3.51,4074.5299029902685,True,7563.5499029902685,{gift_cards}
1089,0.3,3913.2732986914257,False,7402.293298691426,{food}
1090,0.61,2876.5751291508655,False,612.4448708491344,{food}
1091,0.45,2334.782920701825,True,1154.237079298175,{electronics}
1092,0.5,2299.1870173581674,False,1189.8329826418328,{other}
1093,1.65,424.5728196497694,True,5676.73781964977,{gambling}
1094,1.0,862.9281099071004,,4389.2368900929005,{hostel}
1095,2.0,4227.838346314769,False,1024.3266536852316,{food}
1096,2.4,2312.0703443290986,True,7564.2353443290995,{gift_cards}
1097,17.43,7994.547864756685,False,13246.712864756686,{other}
1098,12.86,7886.338825948091,False,13138.503825948092,{food}
1099,1.12,952.4827082037827,True,4299.682291796218,{cash_advance}
1100,0.52,2978.997877707854,True,8231.162877707855,{hostel}
1101,37.49,5419.454780326578,False,10671.619780326579,{other}
1102,1.84,4262.119332750955,True,990.045667249045,{luxury_good}
1103,4.85,1375.3053655248214,True,6627.470365524822,{luxury_good}
1104,1.54,2382.1082602095257,False,7634.273260209527,{other}
1105,0.42,3612.144789567974,True,8864.309789567975,{gift_cards}
1106,0.06,4250.646259036442,True,1001.5187409635595,{electronics}
1107,0.02,194.35078701958355,True,5057.814212980417,{electronics}
1108,0.6,246.84287087069333,True,5499.007870870694,{electronics}
1109,2.12,1001.4937050831786,True,4250.671294916822,{gift_cards}
1110,1.15,2973.5345764810563,False,2278.6304235189446,{other}
1111,9.66,3638.1505866018765,False,1614.0144133981244,{other}
1112,0.31,2219.71375570492,True,3032.451244295081,{cash_advance}
1113,4.47,194.358893226904,False,5446.523893226905,{gift_cards}
1114,0.34,497.31285846583614,False,4754.852141534165,{electronics}
1115,0.75,2818.0434109121516,True,8070.208410912152,{luxury_good}
1116,1.34,1608.1990816381185,False,3643.9659183618824,{other}
1117,0.33,3062.5817453147215,True,2189.5832546852794,{cash_advance}
1118,0.62,2607.5941305306096,True,7859.7591305306105,{gift_cards}
1119,3.55,2878.1074898336665,True,6211.237489833667,{gift_cards}
1120,0.09,541.6943905251737,False,2791.4356094748264,{other}
1121,0.49,6057.047922687464,True,9390.177922687464,{electronics}
1122,0.92,4501.752253483022,True,7834.882253483022,{other}
1123,0.87,601.0037143793538,False,2732.1262856206463,{gift_cards}
1124,0.04,1601.1052763612624,False,4934.235276361263,{other}
1125,1.44,4715.782419008818,True,8048.912419008818,{gambling}
1126,12.88,3174.2591166280336,False,158.87088337196673,{other}
1127,0.55,4635.961948099942,True,7969.091948099942,{electronics}
1128,0.84,1761.0127104995445,False,5094.142710499545,{electronics}
1129,0.28,2049.5729227128413,False,1283.5570772871586,{cash_advance}
1130,2.25,3306.0739797442916,False,27.05602025570867,{other}
1131,0.34,0.0012391128279887198,False,3333.131239112828,{food}
1132,0.1,2528.139068803278,False,804.9909311967224,{gift_cards}
1133,2.15,1456.3733538487802,True,1876.75664615122,{other}
1134,0.56,3199.7947724894357,False,133.33522751056455,{other}
1135,0.58,595.1417733349977,True,2737.9882266650025,{electronics}
1136,0.65,4191.059486562033,False,7524.189486562033,{electronics}
1137,0.0,1949.072814531323,True,1384.057185468677,{gift_cards}
1138,0.06,4940.071570267856,True,8273.201570267856,{gambling}
1139,1.44,4261.149653646618,True,7594.2796536466185,{gambling}
1140,0.6,3104.4294643272096,True,6437.55946432721,{hostel}
1141,1.27,1572.5448775949128,True,1760.5851224050873,{luxury_good}
1142,0.02,2935.6517083506087,True,397.4782916493913,{electronics}
1143,0.35,2903.4476934422673,True,6236.577693442267,{electronics}
1144,40.99,610.5507901388091,True,3943.6807901388092,{cash_advance}
1145,72.37,1457.2423921585944,True,1701.5276078414056,{gift_cards}
1146,0.02,2485.5863078874463,True,673.1836921125537,{gift_cards}
1147,0.18,2990.5424720543783,True,168.22752794562172,{food}
1148,0.73,4772.417316335113,True,7931.187316335113,{other}
1149,0.24,7177.760586629192,False,10336.530586629193,{electronics}
1150,1.07,5089.05660796902,True,8247.82660796902,{gift_cards}
1151,1.72,3423.2100575117706,,6581.980057511771,{gift_cards}
1152,10.49,2963.0964128778664,True,6121.866412877866,{luxury_good}
1153,16.5,1143.3104013897814,False,4302.080401389781,{gift_cards}
1154,0.04,2130.9117106169074,False,1027.8582893830926,{food}
1155,0.31,3167.8908889748595,False,6326.6608889748595,{other}
1156,0.6,3338.83603222956,True,6497.60603222956,{gift_cards}
1157,1.07,133.2819748813913,True,3025.4880251186087,{electronics}
1158,1.5,133.28216564706054,True,3292.0521656470605,{luxury_good}
1159,1.01,2547.4368690560386,False,611.3331309439611,{other}
1160,0.85,2303.0067107922796,True,855.7632892077203,{other}
1161,0.71,8317.912886229911,False,11476.682886229912,{electronics}
1162,0.33,2023.9133652167297,False,1134.8566347832702,{other}
1163,2.41,1750.473385564645,True,4909.243385564645,{other}
1164,54.67,875.9497181378911,False,4034.719718137891,{other}
1165,1.35,2922.423865387769,False,236.34613461223074,{food}
1166,2.45,6283.8855680645665,True,9442.655568064567,{food}
1167,1.52,960.9109081633787,False,2197.8590918366212,{food}
1168,5.8,1082.0930606910174,False,2076.6769393089826,{other}
1169,140.66,248.27328020071354,False,2910.4967197992864,{gift_cards}
1170,2.15,2816.341937674627,False,342.428062325373,{other}
1171,0.36,2915.32554263409,False,7255.12554263409,{other}
1172,0.93,1871.9262413825586,False,2467.8737586174416,{dining}
1173,7.9,4328.018618013954,True,11.781381986045611,{electronics}
1174,1.12,1071.8432695987167,True,5411.643269598717,{luxury_good}
1175,0.62,12647.017428855313,False,16986.817428855313,{gambling}
1176,0.25,3290.916394439273,False,1048.8836055607271,{electronics}
1177,2.43,7310.9448643919395,False,11650.74486439194,{cash_advance}
1178,0.17,3194.8953641104017,False,7534.695364110402,{food}
1179,0.48,528.1297165913402,True,3811.67028340866,{gift_cards}
1180,0.02,555.3483994969729,False,3784.4516005030273,{cash_advance}
1181,1.02,3278.1986171059207,False,1061.6013828940797,{other}
1182,1.27,1498.1971965210923,True,5837.9971965210925,{gift_cards}
1183,0.45,269.81642625952827,False,4609.616426259528,{other}
1184,0.26,3546.9654273769866,True,792.8345726230135,{electronics}
1185,2.88,3168.353835232968,False,7508.153835232968,{other}
1186,1.06,3425.2246220460825,True,914.5753779539178,{gift_cards}
1187,4.09,2944.169706003751,True,1395.6302939962493,{gift_cards}
1188,0.19,3363.6144864068374,True,976.1855135931627,{other}
1189,2.62,0.003770329441067588,False,4339.796229670559,{gift_cards}
1190,1.53,1231.7063250795954,False,5571.506325079596,{other}
1191,0.56,3379.971824495452,False,7719.771824495452,{other}
1192,9.85,3221.849977109353,False,1117.9500228906472,{food}
1193,0.18,5498.574540326236,False,9838.374540326236,{luxury_good}
1194,0.54,2837.704642495896,False,1502.0953575041037,{electronics}
1195,2.88,152.48427184141656,True,4492.284271841417,{hostel}
1196,1.49,53.67245280521911,True,4286.127547194781,{gift_cards}
1197,0.17,3514.297267062282,True,1817.8327329377178,{gambling}
1198,6.35,5678.585678483599,False,11010.715678483599,{other}
1199,0.36,2031.7116964606103,True,3300.41830353939,{other}
1200,0.32,3027.7492029504947,True,8359.879202950495,{electronics}
1201,0.39,4342.879366284897,False,989.250633715104,{food}
1202,0.08,2164.7698991650013,True,7496.899899165001,{electronics}
1203,0.31,2433.473113903873,True,7765.603113903873,{luxury_good}
1204,0.01,2805.30086104421,True,2526.8291389557903,{electronics}
1205,14.45,4786.976474579368,False,545.153525420632,{other}
1206,1.74,2961.486798000783,False,8293.616798000783,{other}
1207,0.01,2931.9579564745227,True,8264.087956474523,{gift_cards}
1208,0.01,2444.831749255337,True,7776.961749255337,{hostel}
1209,0.03,0.004986570969776949,True,5332.13498657097,{gift_cards}
1210,1.77,3957.1658603203095,True,1374.9641396796903,{food}
1211,0.83,2521.70720895871,,7853.83720895871,{gambling}
1212,0.42,4645.802791708497,True,686.3272082915025,{cash_advance}
1213,0.55,782.1363078484501,True,6114.26630784845,{electronics}
1214,0.29,2407.5567939441144,True,7739.6867939441145,{food}
1215,0.3,4069.2353862428936,False,1262.8946137571063,{other}
1216,4.43,2.333989193688467,False,5329.796010806312,{other}
1217,6.06,882.9756665625528,False,6215.105666562553,{other}
1218,3.62,3650.4364003431965,,1681.6935996568034,{other}
1219,0.37,3963.089128252802,True,1369.0408717471985,{electronics}
1220,1.82,4568.992660135696,True,9901.122660135696,{gift_cards}
1221,0.58,2142.114509399196,False,3190.0154906008042,{other}
1222,1.56,3769.0997642480224,True,9101.229764248023,{luxury_good}
1223,0.24,5728.783656571154,False,178.97634342884584,{luxury_good}
1224,0.19,2305.261474352917,True,3602.498525647083,{gambling}
1225,0.23,1375.9210302967904,True,7283.681030296791,{luxury_good}
1226,0.46,1672.7811502465038,True,7580.541150246504,{cash_advance}
1227,0.07,166.94500605911253,True,6074.705006059113,{gambling}
1228,13.63,6497.68903374828,False,12405.44903374828,{food}
1229,0.41,8505.918396782816,False,14413.678396782816,{food}
1230,0.83,3983.7432454372397,False,1924.0167545627605,{other}
1231,29.93,896.2559169480628,True,6804.015916948063,{cash_advance}
1232,0.68,5858.386468572424,False,11766.146468572424,{other}
1233,7.94,1664.4447814315035,True,4243.315218568497,{gift_cards}
1234,0.16,2071.178362901167,False,7978.938362901167,{gift_cards}
1235,5.22,2001.9710484170323,False,3905.788951582968,{other}
1236,1.4,2079.9830913447586,True,7987.743091344759,{gambling}
1237,0.27,166.9454075092417,True,5740.8145924907585,{gift_cards}
1238,9.26,3612.07761310802,False,2295.68238689198,{hostel}
1239,0.37,5451.805057511884,True,455.9549424881161,{gambling}
1240,5.93,3793.322266799194,True,9701.082266799194,{gift_cards}
1241,0.01,5795.614797454566,False,112.14520254543422,{other}
1242,0.71,877.729605147003,True,6785.489605147003,{electronics}
1243,0.21,4116.802253171887,True,1790.957746828113,{gambling}
1244,0.0,2321.2901597864193,,3586.469840213581,{other}
1245,1.18,226.25666800374802,True,6134.016668003748,{luxury_good}
1246,0.1,1202.9903666819018,False,7110.750366681902,{other}
1247,0.62,2529.5776343033904,True,3378.18236569661,{luxury_good}
1248,0.52,812.4941230885552,True,5095.265876911445,{cash_advance}
1249,1.31,5997.234088582956,True,9481.174088582957,{gift_cards}
1250,0.16,0.004638016055650951,True,3483.9446380160557,{electronics}
1251,0.61,3137.923750665781,True,346.01624933421897,{gambling}
1252,0.71,1636.770636829813,False,1847.1693631701871,{gambling}
1253,2.16,2992.9049896008382,True,491.0350103991618,{gift_cards}
1254,0.59,64.39541493843444,True,3548.3354149384345,{other}
1255,0.0,3141.9464264770813,True,341.99357352291867,{electronics}
1256,6.11,3186.462842219747,True,6670.402842219747,{gift_cards}
1257,0.76,2116.4152498322183,False,1367.524750167782,{hostel}
1258,3.93,1442.4933360582686,False,4926.433336058269,{hostel}
1259,0.45,2868.4987428023082,True,6352.438742802308,{cash_advance}
1260,2.22,2527.61545239613,False,956.3245476038702,{food}
1261,0.53,187.84795530344945,False,3671.7879553034495,{other}
1262,1.93,3017.163099246457,False,466.7769007535431,{luxury_good}
1263,7.12,2266.9357233918395,True,1217.0042766081606,{dining}
1264,3.33,1035.7218248764425,False,2448.2181751235576,{food}
1265,2.45,3749.649418141143,True,7233.589418141143,{gambling}
1266,4.48,3273.6853413057834,False,210.25465869421652,{luxury_good}
1267,2.56,2666.6322259621147,True,817.3077740378851,{cash_advance}
1268,0.39,6292.35890312351,True,9776.29890312351,{other}
1269,48.18,5136.68953453533,False,8620.62953453533,{other}
1270,0.53,6091.411603689045,True,9575.351603689045,{hostel}
1271,0.48,284.66151161850803,True,3199.278488381492,{luxury_good}
1272,0.42,1010.1667245305384,True,4494.1067245305385,{gambling}
1273,0.54,20357.774427388395,False,23841.714427388393,{other}
1274,0.61,913.2922754641145,False,4397.2322754641145,{other}
1275,5.95,1006.8479360949782,True,3075.302063905022,{gift_cards}
1276,0.38,853.2459450260635,False,3228.9040549739366,{electronics}
1277,0.46,2.7479925522848134,False,4079.4020074477153,{hostel}
1278,5.32,5753.3253949665395,True,9835.47539496654,{gift_cards}
1279,0.7,943.0933546333677,True,5025.243354633368,{gift_cards}
1280,0.18,5734.572930857539,True,9816.722930857539,{gambling}
1281,0.0,4089.3851338633244,True,8171.5351338633245,{electronics}
1282,0.43,371.82333249145404,,3710.326667508546,{gift_cards}
1283,0.12,2.7467399702923103,False,4084.8967399702924,{other}
1284,0.32,1122.4077537936732,False,2959.742246206327,{food}
1285,1.41,2131.685334372902,False,1950.464665627098,{other}
1286,0.87,4761.345222916711,True,8843.49522291671,{hostel}
1287,0.88,2600.5342602427636,False,1481.6157397572365,{dining}
1288,2.96,3577.889544935312,False,504.2604550646878,{other}
1289,1.03,2082.5901778012612,True,1999.5598221987389,{gift_cards}
1290,6.17,496.6709904886943,False,4578.820990488694,{other}
1291,2.92,1708.6970829836632,True,2373.452917016337,{other}
1292,0.3,3283.743305762327,False,7365.893305762327,{other}
1293,397.8,3723.084936497739,True,7805.234936497739,{luxury_good}
1294,1.3,579.9981814921425,False,3502.1518185078576,{hostel}
1295,0.5,1824.3155687820363,False,2257.834431217964,{food}
1296,1.92,2712.8459432543727,True,6794.995943254373,{gambling}
1297,0.74,2819.798888574341,True,1262.351111425659,{gambling}
1298,4.4,2413.22489523173,True,6495.37489523173,{food}
1299,0.16,3245.556401245602,True,7327.706401245602,{gift_cards}
1300,6.78,1771.2285303290778,True,5853.378530329078,{gift_cards}
1301,3.21,1157.6025966230973,False,1976.8374033769028,{other}
1302,0.62,3858.3559328462175,True,6992.7959328462175,{luxury_good}
1303,0.01,3408.3393032567824,True,6542.779303256782,{other}
1304,0.4,1127.9756930098251,False,4262.415693009825,{other}
1305,0.54,2755.9133219500345,False,378.5266780499657,{other}
1306,0.0,2476.07023781413,True,5610.51023781413,{other}
1307,0.01,2518.705501380632,True,615.7344986193677,{electronics}
1308,10.52,2060.795282581042,True,5195.235282581042,{electronics}
1309,1.11,1083.68385998831,True,4218.12385998831,{gambling}
1310,0.44,3542.6577081606706,False,6677.097708160671,{food}
1311,0.77,2612.416563710478,True,522.0234362895221,{hostel}
1312,1.0,813.3320387616022,True,3947.7720387616023,{food}
1313,0.05,1662.6606498161768,False,4797.100649816177,{food}
1314,0.53,1456.1384911090895,True,1678.3015088909106,{electronics}
1315,0.03,3586.72011892444,True,6721.16011892444,{gambling}
1316,1.06,1649.7408084367275,False,1484.6991915632725,{other}
1317,0.61,1350.4629502479813,True,1783.9770497520187,{gambling}
1318,1.41,3164.3827753691216,True,6298.822775369122,{gambling}
1319,0.01,369.71012535814816,True,3504.150125358148,{cash_advance}
1320,0.58,7266.526569496491,False,10400.966569496492,{other}
1321,2.1,454.3796926895284,False,2680.0603073104717,{hostel}
1322,0.8,4723.879120470761,,7858.319120470762,{electronics}
1323,13.24,470.7623645412932,True,2663.677635458707,{luxury_good}
1324,0.0,369.705661643075,True,2764.734338356925,{gambling}
1325,0.38,1922.0599350341904,False,1212.3800649658097,{other}
1326,0.38,2483.2602061906086,False,651.1797938093915,{food}
1327,0.75,728.9410314315674,False,4196.136031431567,{other}
1328,0.61,3246.0953437043854,False,6713.290343704385,{gambling}
1329,0.44,2836.9033982726196,True,630.29160172738,{gift_cards}
1330,0.46,3224.2909799929716,,242.90402000702815,{gift_cards}
1331,12.96,1669.0310510884365,False,1798.1639489115632,{other}
1332,0.44,3049.3739706984775,True,417.8210293015221,{cash_advance}
1333,0.27,4097.463090111865,False,7564.658090111865,{electronics}
1334,0.55,315.3686781231845,True,3782.563678123184,{gift_cards}
1335,0.35,1450.546579372397,True,2016.6484206276027,{cash_advance}
1336,2.36,3383.9494950434305,False,83.2455049565692,{other}
1337,1.59,3205.801368354345,True,6672.996368354345,{gift_cards}
1338,6.05,604.8774398819332,False,4072.072439881933,{other}
1339,2.16,1209.1921138385974,True,2258.0028861614023,{hostel}
1340,0.2,395.96300896982984,True,3071.23199103017,{gift_cards}
1341,1.99,2883.000365595354,True,584.1946344046454,{gift_cards}
1342,0.82,1103.7333502365645,False,4570.928350236564,{food}
1343,0.6,315.36375905804334,True,3151.8312409419564,{gift_cards}
1344,0.07,4535.691135815478,True,8002.886135815478,{food}
1345,1.31,4613.583735273574,True,8080.778735273574,{gambling}
1346,3.97,1472.3345218036982,True,1994.8604781963015,{gambling}
1347,15.83,1057.773880367185,True,2409.4211196328147,{hostel}
1348,0.01,3741.93719856429,True,7209.13219856429,{cash_advance}
1349,20.06,3500.707991977908,True,6967.902991977908,{gift_cards}
1350,1.13,5506.339081315089,True,8973.534081315089,{cash_advance}
1351,1.41,4165.6204047944,True,7632.8154047944,{electronics}
1352,0.6,1397.6156416218255,True,2069.579358378174,{gambling}
1353,9.48,3232.646798048439,False,2271.488201951561,{other}
1354,0.02,1705.321401681057,True,3798.813598318943,{other}
1355,3.06,5196.999948436275,False,307.13505156372537,{electronics}
1356,0.2,2842.7086733597407,True,2661.4263266402595,{electronics}
1357,0.15,1341.760867467805,False,6845.895867467805,{other}
1358,2.07,5340.120886602914,False,10844.255886602914,{gambling}
1359,1.69,2559.478993524516,True,8063.613993524516,{gift_cards}
1360,7.65,4989.608715552125,False,514.526284447875,{other}
1361,0.31,4259.714119730906,False,1244.4208802690944,{other}
1362,0.31,219.46113972785042,False,5284.67386027215,{other}
1363,0.06,3764.628606949389,True,9268.76360694939,{dining}
1364,0.49,1212.5771730897477,True,4291.5578269102525,{luxury_good}
1365,0.41,1802.0424088534514,True,3702.092591146549,{gift_cards}
1366,9.12,2863.120360116178,True,8367.255360116178,{gift_cards}
1367,3.04,5329.598083576214,True,174.53691642378632,{hostel}
1368,1.39,2046.1831376707314,False,7550.318137670732,{other}
1369,0.6,3569.805624057164,True,9073.940624057164,{gift_cards}
1370,0.01,4168.372545665547,True,9672.507545665547,{gambling}
1371,0.0,1407.2087473686497,,6911.34374736865,{other}
1372,0.91,2261.952142244564,True,3242.182857755436,{gift_cards}
1373,0.34,2271.420121811412,True,7775.555121811412,{gift_cards}
1374,0.01,545.4177957421671,True,6049.552795742167,{gambling}
1375,0.51,2306.6162450218203,True,3197.51875497818,{luxury_good}
1376,0.63,4420.826865607101,True,9924.961865607102,{other}
1377,45.85,3635.4792466261333,True,9139.614246626134,{gambling}
1378,0.36,2016.3091561195552,True,3487.825843880445,{electronics}
1379,2.16,5020.945460938298,False,9761.190460938298,{dining}
1380,0.58,1314.378402370803,True,6054.623402370803,{gambling}
1381,6.08,2794.2308365036606,True,7534.4758365036605,{other}
1382,0.01,26.36438686024212,True,4713.880613139758,{cash_advance}
1383,13.99,3764.2085806459027,True,8504.453580645903,{cash_advance}
1384,2.34,1544.5077330596077,False,6284.752733059608,{other}
1385,5.28,3160.1027582006936,False,1580.142241799306,{other}
1386,0.98,80.12450177464962,True,4660.12049822535,{gambling}
1387,0.02,4325.9808370921155,True,414.26416290788444,{gift_cards}
1388,1.7,863.276291778745,,5603.521291778745,{luxury_good}
1389,22.45,4125.397471376474,False,614.847528623526,{other}
1390,0.55,4112.272702256795,False,627.9722977432051,{other}
1391,2.29,26.364415440142693,False,4766.609415440143,{other}
1392,0.32,7453.462441240415,False,12193.707441240414,{food}
1393,0.17,4674.791819194852,False,65.45318080514787,{electronics}
1394,1.04,4063.4184033970746,True,676.8265966029253,{other}
1395,0.92,1005.4978720908803,False,5745.74287209088,{other}
1396,23.46,3536.0214102241616,True,1204.2235897758383,{gambling}
1397,0.45,3179.931016434486,False,7920.176016434486,{other}
1398,1.66,610.863773365706,True,5351.108773365706,{gift_cards}
1399,0.44,4803.1468165703745,True,9543.391816570374,{gambling}
1400,2.48,3085.893505318477,False,1654.3514946815233,{gift_cards}
1401,1.19,2248.1038013750995,False,6988.348801375099,{cash_advance}
1402,1.79,1186.3574500657896,False,3553.8875499342103,{other}
1403,19.91,1111.3966463054148,True,3628.848353694585,{electronics}
1404,0.03,4131.480850668789,True,8871.725850668789,{cash_advance}
1405,1.41,11111.627285588102,,15290.627285588102,{luxury_good}
1406,3.51,2950.668649553417,False,1228.3313504465832,{food}
1407,3.81,3369.3604416312087,False,809.6395583687914,{other}
1408,5.1,2645.0917145211943,True,6824.091714521194,{electronics}
1409,5.07,4157.29036766439,,21.709632335609754,{electronics}
1410,0.88,6584.163379724196,,10763.163379724196,{hostel}
1411,2.88,2305.2828339830485,False,6484.2828339830485,{other}
1412,0.1,11626.24615844567,False,15805.24615844567,{cash_advance}
1413,0.74,2746.164841488556,False,6925.164841488556,{other}
1414,0.58,2323.3136160279837,True,1855.6863839720165,{gambling}
1415,0.08,2056.9138435512687,False,6235.913843551269,{other}
1416,0.28,808.8934315304364,False,3370.1065684695636,{food}
1417,1.12,341.04011396982696,False,4520.040113969827,{dining}
1418,0.4,1796.0059915986812,True,5975.005991598681,{luxury_good}
1419,1.7,1448.1129663860402,False,2730.88703361396,{food}
1420,0.53,3459.475678211368,True,7638.475678211368,{cash_advance}
1421,6.35,4054.5146014261777,False,124.48539857382224,{electronics}
1422,0.54,3770.2345680124627,False,408.7654319875373,{electronics}
1423,1.49,2440.6797695613213,False,6619.679769561321,{gambling}
1424,0.21,341.03657280587913,True,3837.963427194121,{gift_cards}
1425,12.55,1365.631236442242,True,2813.368763557758,{dining}
1426,1.86,2887.613821524623,True,7066.613821524623,{luxury_good}
1427,0.36,3742.951178576398,False,436.0488214236022,{other}
1428,0.27,3727.9250457217568,False,451.07495427824307,{food}
1429,0.37,4382.105142532295,False,8561.105142532295,{food}
1430,0.5,1655.587330977297,False,2523.412669022703,{other}
1431,0.1,293.75858675155814,True,4177.208586751558,{other}
1432,0.01,5369.503526520665,True,9252.953526520665,{other}
1433,5.36,46.795921524922505,False,3930.2459215249223,{other}
1434,3.67,1276.6146910863217,False,5160.064691086322,{other}
1435,0.64,1399.4715182630525,False,2483.9784817369473,{food}
1436,0.25,2283.559147704855,,1599.8908522951447,{other}
1437,2.05,2434.911194634952,False,1448.538805365048,{cash_advance}
1438,0.11,3007.2154915899982,False,876.2345084100017,{food}
1439,1.3,2672.250774326481,True,1211.1992256735189,{luxury_good}
1440,0.0,5880.183201324978,True,9763.633201324978,{electronics}
1441,2.6,810.955216437701,False,4694.405216437701,{other}
1442,0.19,46.803920195306546,True,3836.6460798046933,{gift_cards}
1443,0.9,646.7088976631921,False,4530.158897663192,{luxury_good}
1444,3.84,390.0004355551423,False,3493.4495644448575,{other}
1445,0.44,311.3448692873744,False,4194.794869287374,{food}
1446,0.18,2781.306739584128,True,6664.756739584128,{gift_cards}
1447,139.15,1652.4037089178782,True,2231.0462910821216,{food}
1448,1.23,1423.3039221752733,False,2460.1460778247265,{other}
1449,1.08,2275.1884201082444,False,1608.2615798917554,{other}
1450,4.89,3548.319005676142,True,335.1309943238581,{luxury_good}
1451,0.36,3168.742116443246,True,714.7078835567539,{gambling}
1452,0.41,1159.5390722359143,False,5042.989072235914,{other}
1453,0.01,5119.626811643678,True,9003.076811643678,{electronics}
1454,4.26,709.9266027951662,True,3173.5233972048336,{cash_advance}
1455,1.22,11575.735106870721,False,15459.185106870722,{other}
1456,16.26,1646.5557210567022,False,2236.8942789432976,{luxury_good}
1457,0.47,1582.2710852643177,True,5997.031085264318,{electronics}
1458,0.31,3560.638080592129,True,7975.398080592129,{electronics}
1459,0.84,4176.957782945843,False,237.80221705415755,{food}
1460,0.87,3028.9373944989093,True,7443.6973944989095,{electronics}
1461,11.08,2164.0293834228664,True,2250.730616577134,{luxury_good}
1462,2.85,1691.020151646887,False,6105.780151646887,{cash_advance}
1463,1.47,4040.1261441474053,True,8454.886144147406,{luxury_good}
1464,0.03,0.004801133158252924,True,4414.7648011331585,{cash_advance}
1465,0.04,1153.0264188210654,True,3261.733581178935,{cash_advance}
1466,0.69,12986.418576722188,False,17401.178576722188,{gift_cards}
1467,4.09,2564.017482587822,False,6978.777482587822,{other}
1468,0.21,1694.903599350002,True,6109.663599350002,{luxury_good}
1469,0.85,4933.917609510698,True,9348.677609510698,{other}
1470,3.87,3773.5373213450303,True,8188.2973213450305,{luxury_good}
